text,label
Watching Up once again! ,4
Picture to burn - @<user>  mg I LOVE that song!,4
needs a shower! This morning is sucking me in though ,0
"i know that everything, i know that everything, i know that everything, everything's gonna be fine ",4
@<user> did you use yours? ,4
Going to sleep have a busy day going to meetings and stuff - miss my girl shes in switzerland ,0
@<user> up..yeah twitter was a little down ,0
going out again hopefully i will remember everything this time ,4
its raining..the whole day is gone now. ,0
"has just woken up and goes straight on my laptop.... :\... has a headache, and my throat is killing me!! ",0
Twitter 'z blocked in here for a while..  didn't make it for one fuckin' week... huh....,0
uhuiii... move up by 5  90. ezinearticles.com,4
Is sad about Jon &amp; Kate ,0
I always think it's Sunday.... at least it's not the other way 'round ,4
Can't wait to get home and play my guitar. ,4
@<user> chicago is almost as hot  at least you dont have humidity? Yay positivity Haha,0
@<user> I most certainly will not. Will you help me trim the back? ,4
"Cripes, this PC runs hot. I wonder what's going on in there? I'm sure it's a fire risk leaving it on 24/7 ",0
@<user> Hope you have a blast (I'm sure you will) and bring back fun stories! ,4
@<user> Love the intro....though I miss your floating head.  Awesome new vid!!!!,0
Enjoying the happiness of this special day. Another day that I can make the best one of my life ,4
:: in the car on the way home. text! 6156183900 ,4
@<user> WELCOME BACK!!!!!!!! I missed you!!!! ,4
Getting kids all loaded up to ship off to Grandmas for the night.  *sigh* I love Fridays ,4
@<user> no!  i mutilated those.,0
Max is amazing. That is all ,4
March 18th was the last time I opened my sketch book. Pathetic ,0
im mad i missed the 1st episode of the new season of true blood. ,0
@<user> Hey what's up? My name is Caleb and I'm your newest follower!!! ,4
Freaking pict wont upload  tomorrow xxx dreams.,0
"@<user> I don't even know what that means, haha ",4
"Miss the final , therapy at fysio at the moment. ",0
@<user>    Or maybe construct a 'water' chute from a couple of rhubarb stalks and an elastic band?  She-wee eco-style.,4
@<user> have fun over at that place alright!!!!!!  please take care &lt;3,4
i need a name for my company - i was thinking blood sweat and grime but i aint sure ,0
"@<user> apparently it probably won't becuase of all the 3D effects and everything, so they have to change it all ",0
@<user> not sure I can make it afterall ,0
v.sad I had to bail on the party  stuuuuudy!,0
@<user> it's &quot;F1 Timing Application 2009.&quot; i want it though a little expensive... ,0
@<user> @<user> we'll have to cut that. Cant include without copyright permission. Biog we will do if asked. Designation is job title ,4
so I think I'm going to start taking a belly dance class on thursdays ,4
Feeling distinctly like death warmed over  oh the things we do for lurve..,0
"sits at home ON A SATURDAY and has nothing to do  Argh, that`s really,really frustrating...",0
Has A LOT to do do tomorrow now boo!!  This was NOT in my schedule but nothing I can do about it...so I'll suck it up!,0
@<user> I hope you feel better girl i'm not feelin too hot today myself ,0
"@<user>  I'm already halfway there, ha. X",0
@<user> awwwwwww.. Yeahhhh buddy.. Thanks for the cool points  now where can I use my points at?? LOL,4
http://twitpic.com/7j3nb - i want a puppy ,4
@<user> my prediction: within two years your sell your 'journal' to random house for 7 figures. start writing ,4
Somebody wont stop hitting and screaming!!!! ,0
@<user> you're definitely gonna be an awesome uncle ,4
@<user> guess whoo ,4
To lazy to clean ,0
@<user> Totally agree.  I have to watch my weight so I am very careful mostly but occasionally I like to spoil myself ,4
@<user> she looks gorgeous Crystal! She is a fighter! Thank you for this wonderful update ,4
"is happy! spend a lovely sunday with the mister...and caught Angels &amp; Demons, awesome show ",4
"up early..gym, shower &amp; then doctor again for shins. TODAYS LAURENS BDAY  yayyyyy!",4
Evidently just willing my feet to move isn't going to work. And I really wanted to save my effort for a special occasion...oh well ,0
I wish @<user> was here at the mention of peach-o's ,0
@<user> what's the matter ,0
last day of hebrew school  then all day camp meeting SSDC 09 &lt;3,4
Can't read my genie face  just left phoenix stopping in casa grand for Panda!,4
enjoying this great weather ,4
Glad to be home! Back to work tomorrow ,0
#8 Breakdowns...b/c they are the precursor to BREAKTHROUGHS!. #100/100 The @<user> Game   Enjoy!,4
have any of you seen the movie City of Embers??? Just watched it and was thoroughly pleased! ,4
"Huuufff... Stilll have had to BNI 46, hyuuunnnggg2... ",0
http://twitpic.com/7j0ub - one of those random lunch dates after our thesis preparation/meeting thingie ,4
Downtown Santa Barbara with my sisters....lucky girl! ,4
Goodnight and good day everyone ,4
Not watching the proposal. ,0
I doubled my pc performance for just 21$  me so proud (this is for my English speaking readers out there ,4
Am still a little unsure how it all works ,0
"@<user> omg, yeah that's the only thing the sports guys are talking about on the news around here. ",4
@<user> .. i love this show!  gah. sorry im late replying to this. lol,4
@<user> sorry lamp buddy!! i just saw them  I looove ur background! You should make me one lbfl ;) love you girll!,4
@<user> Heyy gurl!!  Mariah (:,4
Just not clever enough to complete this stupid fucking corse ,0
jeeez from what i can tell is my @<user> sexylove needs tacobell ,4
@<user> i found it funny! ,4
"@<user> working on reply to your email, getting info for you ",4
@<user> I feel so violated. And wrongfully accused! ,0
@<user> The whole Sirius storyline broke my heart. So sad ,0
damm @<user> has a new loadingtime and i cant watch as a sleeping brother is next to me ,0
going to Iona for brunch to say goodbye to my buddies for the summer ,0
but it's not gonna be a nice one... ,0
beaten by the skybox again! gonna have to call engineer! ,0
@<user> I know!! I miss that hot body  lol,0
@<user> I had to do sooo much today.. and i did absolutely nothing haha  and now its 8.10pm and i still havent done ANYTHING! GodBless,4
it's 11.34 am. thats close enough to noon for a drink. just one this time. not 5000. i dont think my internal organs like me very much ,0
"@<user> thats a great thing though, life would be less delish without tasty food+music ",4
can't wait for new moon!!  back to helping mamuchis with her project....,4
"oops, just made a mess of the bebo lifestream :L the new smileys are actually okay ",4
"is thinking that it sucks that direct tv doesn't have on demand  sesame street only comes on twice once at 6, then at 10.",0
good morning everybody ,4
i have to go to school for science revision  tomorrow is my final day wooo ,0
"@<user>    you twasnt followin ur girl,     ",0
@<user> Black And White! ,4
@<user> go get an allergy test. they wipe peanut butter on you &amp; stuff. ranque-er. i'm allergic to chocolate ,0
"Jst a woke up,,umm..missing some1 ",0
IPHONE UPDATE!! also power outage in the middle of my NHL09 best game ever!!!! now off to work ,0
@<user> I wish I could see you there   But I'm a dork who works all the time and can't do anything fun,0
Breakfast time. ,4
"@<user> to trev ,,, just had the hangover from hell ",0
Awww two infants crying feels like the twins all over again lol  XX,4
Hey @<user> hey ej! you're hoarding the camera. kidding!   (rxradio1 live &gt; http://ustre.am/3cFX),4
9 minutes in and i already hate school and teachers again! ,0
Too busy to Tweet my tips ,4
I miss Nana Peggy today. ,0
omg i can't believe i'm failing a subject ,0
"Tokyo Sonata wanted to say something, knew what it wanted to say something about, but never really said it. Deeply disappointing ",0
@<user> Thank you for that Katie!  sleep gloriously.,4
i hate my pc... need a new one!! ,0
shattered but still has a tonne of revision to do ,0
I think I pulled a muscle in my neck at the concert  I can't lean my head to the left without it hurting.,0
@<user> Bummer!  Wish we were going to SF Pride!! ,0
"i drank i smoked and went to a stipper club, i must be depressed ",0
@<user> awwws. ,0
"Taking Nya, Arion &amp; Tamika out for a surprise trip to the Baltimore Aquarium. They have no idea.... ",4
(L) beauty and the geek ,4
@<user> Me too  I think I've listened to at least 3 songs each day for the past two years.,4
Such a nice day today... go and work ,0
"Did Farrah really pass away? If so, how sad ",0
the weather is so nice! i wish i could be outside but i need to revise ,0
oh! I've got 310 followers! ,4
@<user> I hear yeah...if I moved. I would miss it ,0
I have sun burn on small parts of my arms ,0
"@<user>  not good, ey?",0
"@<user> As your IPR lawyer will tell you, you can't copyright an idea! ",0
@<user> nice pics of u on Perez site today ,4
"@<user> yes, and am so damn busy got stuck w/ pizza instead ",0
I still feel like shit.... &amp; I'm at work again....!  txtmeeee,0
) no more Chemistry!!! I'm gonna choose English. I find it (Chem.) kinda boring in the end! gonna help people &lt; who choose Chem&gt; ,4
"Ugh, it's so depressing not knowing whether the Jonas Brothers will be touring Australia or not ",0
@<user> what more can I do for my hayfever-taking piriteze but my eyes are just awful  good hen?,0
sitting on the couch. gonna work today. missing the beautiful weather ,0
@<user> Thats rubbish! ,0
Work till 12 ,0
"stay at home dad over, back to work  ",0
@<user> poor you. Yah him! Mines good. Got new loot last night ,4
is having a lazy day today and is going to run a nice warm bath in a minute  and boo to not being able tosee the script on 19th ,0
lolss outsidee ,4
"@<user>  i'm sorry, my thoughts are with you, your family; and your phone is in my prayers &lt;3  haha",4
I feel sad. I wanted to talk to my friend. I called her but she wasn't there. ,0
"Now 500 words over, it keeps going on and Sarah wants and ellipsometry section ",0
Fck sakes grad night and i have to Fcking babysit Fck Fck Fck Fck  i hate you right now,0
@<user> Playing with my new kitteh ,4
@<user> HAHAHA!  Why does my devilish side always emerge on Sunday morning?! ,4
doing assignments at college.  boring.,0
So bored in class  the TA is teaching us and he barely speaks English.... Laaaaame.,0
W00t! Pitchfork tickets came today. Chicago is just around the bend ,4
homework ,0
off to the hospital  i am totally textable ;),4
"Sitting in the back garden enjoying the sun, tweeting, and sipping on an iced coffee. This is the life ",4
got a serious problem with logjams in the loo - not sure if I need a doctor or a lumberjack ,4
Missin you. ,0
@<user> totally jst started blasting ATR at 10am dude. My mom is gonna kill me. BUT WHO CARES! ,4
i can't believe i'm going to miss this tonight!   http://is.gd/w2Es somebody better have it on youtube fast!,0
"Father's Day...kind of bittersweet for me.  I had the best father, but he's been gone for almost 17 years ",0
"Looking a bit dark outside but according to raintoday.co.uk there isn't any with 20 miles, so we might be OK to go &amp; feed ducks later ",4
@<user> awww ,0
@<user> Those are some sweet looking Jerseys sir! Good luck at the tournament!... Wish I could go! ,0
@<user> that's whats up. She is currently working on some new material so I'll definitely be hittin u up for the feedback soon ,4
exams tomorrow ,0
@<user> my friends gave me the same advice. So I should to follow it. Thank you. I feel better now ,4
i had the time of my life last night!! ughh i gotta work today til 6 ,0
aww. my puppy won't quit crying ,0
"Nostalgic moment: http://homestarrunner.com &quot;Everyone is different, no two people are not on fire.  Awwww.&quot;  ",4
Torn between watching Terminator or Transformers this weekend ! ,0
will be playing yoville and updating my accounts...cool stuffs...dreading school..so good 2 know it was postponed to 22 ,4
